name_muni_uf_from,name_muni_uf_to,sg_iata_origem,sg_iata_destino,date,year,month,day,total_pass,dist_pair,n_flights,lon_from,lat_from,lon_to,lat_to
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-28,2020,1,28,1762,848.00198301987,10,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-03,2020,1,3,1075,1190.64965678114,7,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
brasilia-df,porto alegre-rs,BSB,POA,2020-01-17,2020,1,17,772,1613.11751494882,5,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
teresina-pi,guarulhos-sp,THE,GRU,2020-01-13,2020,1,13,327,2072.94083654006,3,-42.8052704582233,-5.0863419523217,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,SDU,2020-01-03,2020,1,3,1522,344.504582028252,14,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-30,2020,1,30,6425,350.556818135554,59,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
vitoria-es,guarulhos-sp,VIX,GRU,2020-01-19,2020,1,19,760,730.063627685562,7,-40.3222087267266,-20.3201537928533,-46.5310840856611,-23.468506
vitoria-es,rio de janeiro-rj,VIX,SDU,2020-01-04,2020,1,4,299,413.078063348066,4,-40.3222087267266,-20.3201537928533,-43.2278751249952,-22.8766521181865
bayeux-pb,guarulhos-sp,JPA,GRU,2020-01-30,2020,1,30,497,2192.54675029333,6,-34.9291858200857,-7.132276485,-46.5310840856611,-23.468506
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-01-17,2020,1,17,1026,1123.91741429693,8,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
salvador-ba,guarulhos-sp,SSA,GRU,2020-01-12,2020,1,12,2523,1435.13941494507,20,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
recife-pe,fortaleza-ce,REC,FOR,2020-01-07,2020,1,7,1212,630.962514041073,10,-34.8889419445777,-8.06276248305241,-38.5899275550432,-3.723805035
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-14,2020,1,14,1683,848.00198301987,11,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
navegantes-sc,guarulhos-sp,NVT,GRU,2020-01-21,2020,1,21,368,435.707785742228,7,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-08,2020,1,8,1652,1919.93231175075,10,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,SDU,GRU,2020-01-16,2020,1,16,452,344.504582028252,10,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-12,2020,1,12,1768,852.561850807812,15,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
guarulhos-sp,sao goncalo do amarante-rn,GRU,NAT,2020-01-15,2020,1,15,1660,2295.3265709399,9,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528
juazeiro do norte-ce,guarulhos-sp,JDO,GRU,2020-01-25,2020,1,25,462,1957.46929839078,3,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-09,2020,1,9,5960,350.556818135554,65,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
guarulhos-sp,sao goncalo do amarante-rn,GRU,NAT,2020-01-02,2020,1,2,1507,2295.3265709399,9,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-15,2020,1,15,1578,848.00198301987,11,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
recife-pe,guarulhos-sp,REC,GRU,2020-01-27,2020,1,27,2419,2109.69773699172,19,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
navegantes-sc,guarulhos-sp,NVT,GRU,2020-01-04,2020,1,4,407,435.707785742228,5,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506
brasilia-df,sao goncalo do amarante-rn,BSB,NAT,2020-01-28,2020,1,28,672,1762.08725023039,5,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-03,2020,1,3,1797,848.00198301987,11,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
aracaju-se,guarulhos-sp,AJU,GRU,2020-01-16,2020,1,16,584,1716.07332555781,5,-37.0482126395122,-10.9072157978835,-46.5310840856611,-23.468506
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-12,2020,1,12,4318,350.556818135554,53,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
salvador-ba,guarulhos-sp,SSA,GRU,2020-01-26,2020,1,26,2636,1435.13941494507,20,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-01-07,2020,1,7,997,1123.91741429693,9,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
brasilia-df,fortaleza-ce,BSB,FOR,2020-01-20,2020,1,20,1383,1678.9811606948,8,-47.8879054780313,-15.794087361891,-38.5899275550432,-3.723805035
rio de janeiro-rj,guarulhos-sp,GIG,GRU,2020-01-03,2020,1,3,668,344.504582028252,11,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,SDU,2020-01-17,2020,1,17,1753,344.504582028252,14,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
guarulhos-sp,sao goncalo do amarante-rn,GRU,NAT,2020-01-06,2020,1,6,1607,2295.3265709399,9,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528
rio de janeiro-rj,porto alegre-rs,SDU,POA,2020-01-01,2020,1,1,560,1123.91741429693,5,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
teresina-pi,guarulhos-sp,THE,GRU,2020-01-10,2020,1,10,187,2072.94083654006,2,-42.8052704582233,-5.0863419523217,-46.5310840856611,-23.468506
curitiba-pr,rio de janeiro-rj,CWB,SDU,2020-01-02,2020,1,2,931,676.245181192978,9,-49.2718478850774,-25.432956,-43.2278751249952,-22.8766521181865
guarulhos-sp,sao goncalo do amarante-rn,GRU,NAT,2020-01-23,2020,1,23,1714,2295.3265709399,9,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528
varzea grande-mt,guarulhos-sp,CGB,GRU,2020-01-03,2020,1,3,696,1327.6894890945,9,-56.1446637401866,-15.6580648240885,-46.5310840856611,-23.468506
brasilia-df,porto alegre-rs,BSB,POA,2020-01-13,2020,1,13,743,1613.11751494882,6,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-22,2020,1,22,2142,852.561850807812,19,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
guarulhos-sp,rio de janeiro-rj,GRU,SDU,2020-01-27,2020,1,27,1805,344.504582028252,14,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
vitoria-es,guarulhos-sp,VIX,GRU,2020-01-12,2020,1,12,612,730.063627685562,6,-40.3222087267266,-20.3201537928533,-46.5310840856611,-23.468506
foz do iguacu-pr,guarulhos-sp,IGU,GRU,2020-01-14,2020,1,14,993,848.00198301987,12,-54.5871024886046,-25.5424932795293,-46.5310840856611,-23.468506
curitiba-pr,guarulhos-sp,CWB,GRU,2020-01-01,2020,1,1,1069,352.928650690815,13,-49.2718478850774,-25.432956,-46.5310840856611,-23.468506
juazeiro do norte-ce,guarulhos-sp,JDO,GRU,2020-01-16,2020,1,16,353,1957.46929839078,3,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,SDU,2020-01-08,2020,1,8,1364,344.504582028252,13,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
curitiba-pr,porto alegre-rs,CWB,POA,2020-01-15,2020,1,15,734,544.710245736732,8,-49.2718478850774,-25.432956,-51.2286604637023,-30.0300367747664
teresina-pi,guarulhos-sp,THE,GRU,2020-01-25,2020,1,25,531,2072.94083654006,4,-42.8052704582233,-5.0863419523217,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,GIG,GRU,2020-01-20,2020,1,20,452,344.504582028252,10,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,porto alegre-rs,SDU,POA,2020-01-04,2020,1,4,891,1123.91741429693,8,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
vitoria-es,rio de janeiro-rj,VIX,SDU,2020-01-14,2020,1,14,571,413.078063348066,7,-40.3222087267266,-20.3201537928533,-43.2278751249952,-22.8766521181865
varzea grande-mt,guarulhos-sp,CGB,GRU,2020-01-14,2020,1,14,761,1327.6894890945,10,-56.1446637401866,-15.6580648240885,-46.5310840856611,-23.468506
brasilia-df,sao goncalo do amarante-rn,BSB,NAT,2020-01-05,2020,1,5,634,1762.08725023039,4,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528
foz do iguacu-pr,guarulhos-sp,IGU,GRU,2020-01-18,2020,1,18,831,848.00198301987,11,-54.5871024886046,-25.5424932795293,-46.5310840856611,-23.468506
foz do iguacu-pr,guarulhos-sp,IGU,GRU,2020-01-29,2020,1,29,609,848.00198301987,10,-54.5871024886046,-25.5424932795293,-46.5310840856611,-23.468506
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-30,2020,1,30,2091,852.561850807812,20,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-18,2020,1,18,876,1123.91741429693,6,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
bayeux-pb,guarulhos-sp,JPA,GRU,2020-01-12,2020,1,12,687,2192.54675029333,6,-34.9291858200857,-7.132276485,-46.5310840856611,-23.468506
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-30,2020,1,30,1358,1919.93231175075,10,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-01-26,2020,1,26,871,1123.91741429693,8,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
belem-pa,macapa-ap,BEL,MCP,2020-01-23,2020,1,23,643,330.560425179575,5,-48.4878256874876,-1.459845,-51.0574054570359,0.03895101
brasilia-df,fortaleza-ce,BSB,FOR,2020-01-01,2020,1,1,1051,1678.9811606948,6,-47.8879054780313,-15.794087361891,-38.5899275550432,-3.723805035
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-01-15,2020,1,15,1067,1123.91741429693,9,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
sao paulo-sp,campo grande-ms,CGH,CGR,2020-01-18,2020,1,18,521,899.002790811265,3,-46.5703831821127,-23.5673865,-54.6157435664588,-20.4580299878639
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-06,2020,1,6,1366,1919.93231175075,10,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
guarulhos-sp,juazeiro do norte-ce,GRU,JDO,2020-01-08,2020,1,8,468,1957.46929839078,3,-46.5310840856611,-23.468506,-39.3169933556143,-7.210766
brasilia-df,fortaleza-ce,BSB,FOR,2020-01-10,2020,1,10,1306,1678.9811606948,8,-47.8879054780313,-15.794087361891,-38.5899275550432,-3.723805035
rio de janeiro-rj,sao goncalo do amarante-rn,GIG,NAT,2020-01-20,2020,1,20,634,2072.16324276825,4,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528
brasilia-df,porto alegre-rs,BSB,POA,2020-01-03,2020,1,3,1105,1613.11751494882,6,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
brasilia-df,sao goncalo do amarante-rn,BSB,NAT,2020-01-04,2020,1,4,503,1762.08725023039,3,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528
brasilia-df,porto alegre-rs,BSB,POA,2020-01-20,2020,1,20,668,1613.11751494882,5,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
brasilia-df,porto alegre-rs,BSB,POA,2020-01-01,2020,1,1,936,1613.11751494882,6,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
sao goncalo do amarante-rn,guarulhos-sp,NAT,GRU,2020-01-04,2020,1,4,1309,2295.3265709399,10,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506
rio de janeiro-rj,fortaleza-ce,GIG,FOR,2020-01-02,2020,1,2,791,2177.25499737423,5,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
guarulhos-sp,juazeiro do norte-ce,GRU,JDO,2020-01-09,2020,1,9,514,1957.46929839078,3,-46.5310840856611,-23.468506,-39.3169933556143,-7.210766
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-04,2020,1,4,1849,852.561850807812,14,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-07,2020,1,7,1225,1919.93231175075,9,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
foz do iguacu-pr,guarulhos-sp,IGU,GRU,2020-01-13,2020,1,13,770,848.00198301987,10,-54.5871024886046,-25.5424932795293,-46.5310840856611,-23.468506
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-31,2020,1,31,1233,1919.93231175075,10,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
bayeux-pb,guarulhos-sp,JPA,GRU,2020-01-31,2020,1,31,570,2192.54675029333,6,-34.9291858200857,-7.132276485,-46.5310840856611,-23.468506
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-10,2020,1,10,2592,852.561850807812,20,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
varzea grande-mt,guarulhos-sp,CGB,GRU,2020-01-17,2020,1,17,1117,1327.6894890945,13,-56.1446637401866,-15.6580648240885,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,SDU,GRU,2020-01-19,2020,1,19,783,344.504582028252,12,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-29,2020,1,29,6466,350.556818135554,67,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-23,2020,1,23,2385,852.561850807812,20,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
confins-mg,rio de janeiro-rj,CNF,SDU,2020-01-18,2020,1,18,872,368.199406189062,9,-43.9955960875638,-19.6299482494053,-43.2278751249952,-22.8766521181865
guarulhos-sp,bayeux-pb,GRU,JPA,2020-01-11,2020,1,11,847,2192.54675029333,5,-46.5310840856611,-23.468506,-34.9291858200857,-7.132276485
confins-mg,rio de janeiro-rj,CNF,SDU,2020-01-04,2020,1,4,1017,368.199406189062,9,-43.9955960875638,-19.6299482494053,-43.2278751249952,-22.8766521181865
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-17,2020,1,17,1669,848.00198301987,11,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
guarulhos-sp,bayeux-pb,GRU,JPA,2020-01-07,2020,1,7,999,2192.54675029333,6,-46.5310840856611,-23.468506,-34.9291858200857,-7.132276485
guarulhos-sp,sao goncalo do amarante-rn,GRU,NAT,2020-01-11,2020,1,11,2042,2295.3265709399,11,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-14,2020,1,14,971,1123.91741429693,6,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
rio de janeiro-rj,sao goncalo do amarante-rn,GIG,NAT,2020-01-21,2020,1,21,701,2072.16324276825,4,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-01,2020,1,1,2208,852.561850807812,19,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
navegantes-sc,guarulhos-sp,NVT,GRU,2020-01-24,2020,1,24,486,435.707785742228,7,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506
brasilia-df,rio de janeiro-rj,BSB,SDU,2020-01-26,2020,1,26,1703,924.140262385753,16,-47.8879054780313,-15.794087361891,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,fortaleza-ce,GIG,FOR,2020-01-21,2020,1,21,751,2177.25499737423,5,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-02,2020,1,2,1278,1190.64965678114,8,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
guarulhos-sp,bayeux-pb,GRU,JPA,2020-01-24,2020,1,24,989,2192.54675029333,6,-46.5310840856611,-23.468506,-34.9291858200857,-7.132276485
vitoria-es,guarulhos-sp,VIX,GRU,2020-01-20,2020,1,20,775,730.063627685562,9,-40.3222087267266,-20.3201537928533,-46.5310840856611,-23.468506
vitoria-es,rio de janeiro-rj,VIX,SDU,2020-01-31,2020,1,31,594,413.078063348066,5,-40.3222087267266,-20.3201537928533,-43.2278751249952,-22.8766521181865
confins-mg,guarulhos-sp,CNF,GRU,2020-01-20,2020,1,20,1200,499.584089859127,16,-43.9955960875638,-19.6299482494053,-46.5310840856611,-23.468506
vitoria-es,rio de janeiro-rj,VIX,SDU,2020-01-05,2020,1,5,550,413.078063348066,5,-40.3222087267266,-20.3201537928533,-43.2278751249952,-22.8766521181865
foz do iguacu-pr,guarulhos-sp,IGU,GRU,2020-01-20,2020,1,20,694,848.00198301987,11,-54.5871024886046,-25.5424932795293,-46.5310840856611,-23.468506
rio de janeiro-rj,bayeux-pb,GIG,JPA,2020-01-18,2020,1,18,331,1955.92008752251,2,-43.2278751249952,-22.8766521181865,-34.9291858200857,-7.132276485
rio de janeiro-rj,sao goncalo do amarante-rn,GIG,NAT,2020-01-16,2020,1,16,647,2072.16324276825,4,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528
campinas-sp,fortaleza-ce,VCP,FOR,2020-01-06,2020,1,6,487,2310.41206626513,4,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035
brasilia-df,fortaleza-ce,BSB,FOR,2020-01-24,2020,1,24,1355,1678.9811606948,8,-47.8879054780313,-15.794087361891,-38.5899275550432,-3.723805035
foz do iguacu-pr,guarulhos-sp,IGU,GRU,2020-01-15,2020,1,15,871,848.00198301987,11,-54.5871024886046,-25.5424932795293,-46.5310840856611,-23.468506
vitoria-es,rio de janeiro-rj,VIX,SDU,2020-01-02,2020,1,2,522,413.078063348066,6,-40.3222087267266,-20.3201537928533,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,fortaleza-ce,GIG,FOR,2020-01-27,2020,1,27,788,2177.25499737423,5,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
campinas-sp,fortaleza-ce,VCP,FOR,2020-01-11,2020,1,11,685,2310.41206626513,5,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035
rio de janeiro-rj,foz do iguacu-pr,GIG,IGU,2020-01-14,2020,1,14,1202,1190.64965678114,8,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
sao paulo-sp,porto alegre-rs,CGH,POA,2020-01-31,2020,1,31,2634,852.561850807812,20,-46.5703831821127,-23.5673865,-51.2286604637023,-30.0300367747664
aracaju-se,guarulhos-sp,AJU,GRU,2020-01-12,2020,1,12,643,1716.07332555781,5,-37.0482126395122,-10.9072157978835,-46.5310840856611,-23.468506
brasilia-df,sao goncalo do amarante-rn,BSB,NAT,2020-01-29,2020,1,29,697,1762.08725023039,4,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528
guarulhos-sp,chapeco-sc,GRU,XAP,2020-01-11,2020,1,11,137,733.392073068895,1,-46.5310840856611,-23.468506,-52.6170311134138,-27.1068370215332
bayeux-pb,guarulhos-sp,JPA,GRU,2020-01-28,2020,1,28,570,2192.54675029333,6,-34.9291858200857,-7.132276485,-46.5310840856611,-23.468506
brasilia-df,porto alegre-rs,BSB,POA,2020-01-24,2020,1,24,799,1613.11751494882,6,-47.8879054780313,-15.794087361891,-51.2286604637023,-30.0300367747664
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-01-14,2020,1,14,1038,1123.91741429693,9,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
fortaleza-ce,guarulhos-sp,FOR,GRU,2020-01-04,2020,1,4,2154,2345.77178259821,15,-38.5899275550432,-3.723805035,-46.5310840856611,-23.468506
navegantes-sc,guarulhos-sp,NVT,GRU,2020-01-20,2020,1,20,469,435.707785742228,7,-48.6491829025091,-26.8974391192712,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,SDU,2020-01-01,2020,1,1,1033,344.504582028252,11,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,porto alegre-rs,GIG,POA,2020-01-08,2020,1,8,1095,1123.91741429693,7,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
manaus-am,fortaleza-ce,MAO,FOR,2020-01-30,2020,1,30,419,2382.54208769939,3,-60.023335181061,-3.13469149120195,-38.5899275550432,-3.723805035
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-01-02,2020,1,2,1151,1123.91741429693,9,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
manaus-am,fortaleza-ce,MAO,FOR,2020-01-17,2020,1,17,455,2382.54208769939,3,-60.023335181061,-3.13469149120195,-38.5899275550432,-3.723805035
guarulhos-sp,campo grande-ms,GRU,CGR,2020-01-19,2020,1,19,660,898.908844347678,4,-46.5310840856611,-23.468506,-54.6157435664588,-20.4580299878639
juazeiro do norte-ce,guarulhos-sp,JDO,GRU,2020-01-23,2020,1,23,411,1957.46929839078,3,-39.3169933556143,-7.210766,-46.5310840856611,-23.468506
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-19,2020,1,19,1456,1919.93231175075,11,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
rio de janeiro-rj,bayeux-pb,GIG,JPA,2020-01-23,2020,1,23,342,1955.92008752251,2,-43.2278751249952,-22.8766521181865,-34.9291858200857,-7.132276485
rio de janeiro-rj,bayeux-pb,GIG,JPA,2020-01-13,2020,1,13,303,1955.92008752251,2,-43.2278751249952,-22.8766521181865,-34.9291858200857,-7.132276485
guarulhos-sp,bayeux-pb,GRU,JPA,2020-01-03,2020,1,3,1010,2192.54675029333,6,-46.5310840856611,-23.468506,-34.9291858200857,-7.132276485
confins-mg,guarulhos-sp,CNF,GRU,2020-01-13,2020,1,13,1403,499.584089859127,17,-43.9955960875638,-19.6299482494053,-46.5310840856611,-23.468506
porto seguro-ba,guarulhos-sp,BPS,GRU,2020-01-09,2020,1,9,906,1101.78213736603,9,-39.0621135238902,-16.4490561793642,-46.5310840856611,-23.468506
rio largo-al,guarulhos-sp,MCZ,GRU,2020-01-29,2020,1,29,1384,1919.93231175075,10,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506
bayeux-pb,guarulhos-sp,JPA,GRU,2020-01-20,2020,1,20,636,2192.54675029333,6,-34.9291858200857,-7.132276485,-46.5310840856611,-23.468506
guarulhos-sp,sao goncalo do amarante-rn,GRU,NAT,2020-01-31,2020,1,31,1533,2295.3265709399,9,-46.5310840856611,-23.468506,-35.3311560930852,-5.78955554020528
brasilia-df,sao goncalo do amarante-rn,BSB,NAT,2020-01-12,2020,1,12,692,1762.08725023039,4,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528
guarulhos-sp,foz do iguacu-pr,GRU,IGU,2020-01-24,2020,1,24,1624,848.00198301987,11,-46.5310840856611,-23.468506,-54.5871024886046,-25.5424932795293
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-01-20,2020,1,20,7061,350.556818135554,66,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
