name_muni_uf_from,name_muni_uf_to,sg_iata_origem,sg_iata_destino,year,month,total_pass,dist_pair,n_flights,lon_from,lat_from,lon_to,lat_to,travel_time,top_plane,hourss,minutess
Brasilia-DF,Sao Goncalo do Amarante-RN,BSB,NAT,2020,3,6541,1762.08725023039,49,-47.8879054780313,-15.794087361891,-35.3311560930852,-5.78955554020528,2 horas e 41 minutos,BOEING 737-800,2,41
Brasilia-DF,Sao Luis-MA,BSB,SLZ,2020,1,17036,1518.78767271319,123,-47.8879054780313,-15.794087361891,-44.2979185642444,-2.53188598508339,2 horas e 22 minutos,AIRBUS A320-100/200,2,22
Brasilia-DF,Sao Luis-MA,BSB,SLZ,2020,2,15023,1518.78767271319,108,-47.8879054780313,-15.794087361891,-44.2979185642444,-2.53188598508339,2 horas e 22 minutos,AIRBUS A320-100/200,2,22
Brasilia-DF,Sao Luis-MA,BSB,SLZ,2020,3,10035,1518.78767271319,88,-47.8879054780313,-15.794087361891,-44.2979185642444,-2.53188598508339,2 horas e 22 minutos,AIRBUS A320-100/200,2,22
Brasilia-DF,Sao Luis-MA,BSB,SLZ,2020,5,0,1518.78767271319,1,-47.8879054780313,-15.794087361891,-44.2979185642444,-2.53188598508339,2 horas e 22 minutos,AIRBUS A320-100/200,2,22
Brasilia-DF,Sao Luis-MA,BSB,SLZ,2020,6,230,1518.78767271319,4,-47.8879054780313,-15.794087361891,-44.2979185642444,-2.53188598508339,2 horas e 22 minutos,AIRBUS A320-100/200,2,22
Brasilia-DF,Sao Paulo-SP,BSB,CGH,2020,1,60770,871.512892379711,607,-47.8879054780313,-15.794087361891,-46.5703831821127,-23.5673865,1 hora e 42 minutos,AIRBUS A320-100/200,1,42
Brasilia-DF,Sao Paulo-SP,BSB,CGH,2020,2,55425,871.512892379711,529,-47.8879054780313,-15.794087361891,-46.5703831821127,-23.5673865,1 hora e 42 minutos,AIRBUS A320-100/200,1,42
Brasilia-DF,Sao Paulo-SP,BSB,CGH,2020,3,33717,871.512892379711,422,-47.8879054780313,-15.794087361891,-46.5703831821127,-23.5673865,1 hora e 42 minutos,AIRBUS A320-100/200,1,42
Brasilia-DF,Sao Paulo-SP,BSB,CGH,2020,4,422,871.512892379711,17,-47.8879054780313,-15.794087361891,-46.5703831821127,-23.5673865,1 hora e 42 minutos,AIRBUS A320-100/200,1,42
Brasilia-DF,Sao Paulo-SP,BSB,CGH,2020,5,698,871.512892379711,12,-47.8879054780313,-15.794087361891,-46.5703831821127,-23.5673865,1 hora e 42 minutos,AIRBUS A320-100/200,1,42
Brasilia-DF,Sao Paulo-SP,BSB,CGH,2020,6,4940,871.512892379711,63,-47.8879054780313,-15.794087361891,-46.5703831821127,-23.5673865,1 hora e 42 minutos,AIRBUS A320-100/200,1,42
Brasilia-DF,Sena Madureira-AC,BSB,RBR,2020,1,10722,2375.59218074966,84,-47.8879054780313,-15.794087361891,-68.655684061692,-9.065339505,3 horas e 16 minutos,AIRBUS A320-100/200,3,16
Brasilia-DF,Sena Madureira-AC,BSB,RBR,2020,2,9938,2375.59218074966,75,-47.8879054780313,-15.794087361891,-68.655684061692,-9.065339505,3 horas e 16 minutos,AIRBUS A320-100/200,3,16
Brasilia-DF,Sena Madureira-AC,BSB,RBR,2020,3,6601,2375.59218074966,54,-47.8879054780313,-15.794087361891,-68.655684061692,-9.065339505,3 horas e 16 minutos,AIRBUS A320-100/200,3,16
Brasilia-DF,Sena Madureira-AC,BSB,RBR,2020,4,1041,2375.59218074966,8,-47.8879054780313,-15.794087361891,-68.655684061692,-9.065339505,3 horas e 16 minutos,AIRBUS A320-100/200,3,16
Brasilia-DF,Sena Madureira-AC,BSB,RBR,2020,5,846,2375.59218074966,8,-47.8879054780313,-15.794087361891,-68.655684061692,-9.065339505,3 horas e 16 minutos,AIRBUS A320-100/200,3,16
Brasilia-DF,Sena Madureira-AC,BSB,RBR,2020,6,1130,2375.59218074966,10,-47.8879054780313,-15.794087361891,-68.655684061692,-9.065339505,3 horas e 16 minutos,AIRBUS A320-100/200,3,16
Brasilia-DF,Teresina-PI,BSB,THE,2020,1,17988,1308.2608370653,129,-47.8879054780313,-15.794087361891,-42.8052704582233,-5.0863419523217,2 horas e 8 minutos,AIRBUS A320-100/200,2,8
Brasilia-DF,Teresina-PI,BSB,THE,2020,2,15047,1308.2608370653,109,-47.8879054780313,-15.794087361891,-42.8052704582233,-5.0863419523217,2 horas e 8 minutos,AIRBUS A320-100/200,2,8
Brasilia-DF,Teresina-PI,BSB,THE,2020,3,10044,1308.2608370653,85,-47.8879054780313,-15.794087361891,-42.8052704582233,-5.0863419523217,2 horas e 8 minutos,AIRBUS A320-100/200,2,8
Brasilia-DF,Teresina-PI,BSB,THE,2020,6,213,1308.2608370653,3,-47.8879054780313,-15.794087361891,-42.8052704582233,-5.0863419523217,2 horas e 8 minutos,AIRBUS A320-100/200,2,8
Brasilia-DF,Varzea Grande-MT,BSB,CGB,2020,1,14658,885.022413290481,100,-47.8879054780313,-15.794087361891,-56.1446637401866,-15.6580648240885,1 hora e 39 minutos,BOEING 737-800,1,39
Brasilia-DF,Varzea Grande-MT,BSB,CGB,2020,2,10004,885.022413290481,76,-47.8879054780313,-15.794087361891,-56.1446637401866,-15.6580648240885,1 hora e 39 minutos,BOEING 737-800,1,39
Brasilia-DF,Varzea Grande-MT,BSB,CGB,2020,3,7864,885.022413290481,66,-47.8879054780313,-15.794087361891,-56.1446637401866,-15.6580648240885,1 hora e 39 minutos,BOEING 737-800,1,39
Brasilia-DF,Varzea Grande-MT,BSB,CGB,2020,5,191,885.022413290481,3,-47.8879054780313,-15.794087361891,-56.1446637401866,-15.6580648240885,1 hora e 39 minutos,BOEING 737-800,1,39
Brasilia-DF,Varzea Grande-MT,BSB,CGB,2020,6,420,885.022413290481,10,-47.8879054780313,-15.794087361891,-56.1446637401866,-15.6580648240885,1 hora e 39 minutos,BOEING 737-800,1,39
Campinas-SP,Brasilia-DF,VCP,BSB,2020,1,24226,792.199019151723,249,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891,1 hora e 34 minutos,EMBRAER E195-E2/ERJ-190-400,1,34
Campinas-SP,Brasilia-DF,VCP,BSB,2020,2,22209,792.199019151723,241,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891,1 hora e 34 minutos,EMBRAER E195-E2/ERJ-190-400,1,34
Campinas-SP,Brasilia-DF,VCP,BSB,2020,3,15176,792.199019151723,192,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891,1 hora e 34 minutos,EMBRAER E195-E2/ERJ-190-400,1,34
Campinas-SP,Brasilia-DF,VCP,BSB,2020,4,4192,792.199019151723,43,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891,1 hora e 34 minutos,EMBRAER E195-E2/ERJ-190-400,1,34
Campinas-SP,Brasilia-DF,VCP,BSB,2020,5,6083,792.199019151723,55,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891,1 hora e 34 minutos,EMBRAER E195-E2/ERJ-190-400,1,34
Campinas-SP,Brasilia-DF,VCP,BSB,2020,6,7737,792.199019151723,74,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891,1 hora e 34 minutos,EMBRAER E195-E2/ERJ-190-400,1,34
Campinas-SP,Campo Grande-MS,VCP,CGR,2020,1,8357,827.470428663008,77,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639,1 hora e 34 minutos,EMBRAER 195/ERJ-190-200,1,34
Campinas-SP,Campo Grande-MS,VCP,CGR,2020,2,10200,827.470428663008,95,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639,1 hora e 34 minutos,EMBRAER 195/ERJ-190-200,1,34
Campinas-SP,Campo Grande-MS,VCP,CGR,2020,3,6872,827.470428663008,69,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639,1 hora e 34 minutos,EMBRAER 195/ERJ-190-200,1,34
Campinas-SP,Campo Grande-MS,VCP,CGR,2020,4,1956,827.470428663008,25,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639,1 hora e 34 minutos,EMBRAER 195/ERJ-190-200,1,34
Campinas-SP,Campo Grande-MS,VCP,CGR,2020,5,2771,827.470428663008,29,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639,1 hora e 34 minutos,EMBRAER 195/ERJ-190-200,1,34
Campinas-SP,Campo Grande-MS,VCP,CGR,2020,6,4683,827.470428663008,40,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639,1 hora e 34 minutos,EMBRAER 195/ERJ-190-200,1,34
Campinas-SP,Campo Grande-MS,VCP,CGR,2020,7,110,827.470428663008,1,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639,1 hora e 34 minutos,EMBRAER 195/ERJ-190-200,1,34
Campinas-SP,Confins-MG,VCP,CNF,2020,1,18003,482.484449301083,261,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Campinas-SP,Confins-MG,VCP,CNF,2020,2,18473,482.484449301083,274,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Campinas-SP,Confins-MG,VCP,CNF,2020,3,13615,482.484449301083,189,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Campinas-SP,Confins-MG,VCP,CNF,2020,4,5584,482.484449301083,72,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Campinas-SP,Confins-MG,VCP,CNF,2020,5,8282,482.484449301083,98,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Campinas-SP,Confins-MG,VCP,CNF,2020,6,11152,482.484449301083,110,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053,1 hora e 9 minutos,AIRBUS A320-100/200,1,9
Campinas-SP,Curitiba-PR,VCP,CWB,2020,1,18114,358.818629712133,229,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956,56 minutos,EMBRAER E195-E2/ERJ-190-400,0,56
Campinas-SP,Curitiba-PR,VCP,CWB,2020,2,20282,358.818629712133,243,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956,56 minutos,EMBRAER E195-E2/ERJ-190-400,0,56
Campinas-SP,Curitiba-PR,VCP,CWB,2020,3,14754,358.818629712133,179,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956,56 minutos,EMBRAER E195-E2/ERJ-190-400,0,56
Campinas-SP,Curitiba-PR,VCP,CWB,2020,4,6385,358.818629712133,73,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956,56 minutos,EMBRAER E195-E2/ERJ-190-400,0,56
Campinas-SP,Curitiba-PR,VCP,CWB,2020,5,9707,358.818629712133,105,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956,56 minutos,EMBRAER E195-E2/ERJ-190-400,0,56
Campinas-SP,Curitiba-PR,VCP,CWB,2020,6,12340,358.818629712133,117,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956,56 minutos,EMBRAER E195-E2/ERJ-190-400,0,56
Campinas-SP,Florianopolis-SC,VCP,FLN,2020,1,10829,539.689653292571,108,-47.0601562729731,-22.9073425,-48.5476373781933,-27.58779554855,1 hora e 13 minutos,EMBRAER 195/ERJ-190-200,1,13
Campinas-SP,Florianopolis-SC,VCP,FLN,2020,2,11904,539.689653292571,107,-47.0601562729731,-22.9073425,-48.5476373781933,-27.58779554855,1 hora e 13 minutos,EMBRAER 195/ERJ-190-200,1,13
Campinas-SP,Florianopolis-SC,VCP,FLN,2020,3,8913,539.689653292571,89,-47.0601562729731,-22.9073425,-48.5476373781933,-27.58779554855,1 hora e 13 minutos,EMBRAER 195/ERJ-190-200,1,13
Campinas-SP,Florianopolis-SC,VCP,FLN,2020,4,3575,539.689653292571,27,-47.0601562729731,-22.9073425,-48.5476373781933,-27.58779554855,1 hora e 13 minutos,EMBRAER 195/ERJ-190-200,1,13
Campinas-SP,Florianopolis-SC,VCP,FLN,2020,5,5683,539.689653292571,47,-47.0601562729731,-22.9073425,-48.5476373781933,-27.58779554855,1 hora e 13 minutos,EMBRAER 195/ERJ-190-200,1,13
Campinas-SP,Florianopolis-SC,VCP,FLN,2020,6,7451,539.689653292571,54,-47.0601562729731,-22.9073425,-48.5476373781933,-27.58779554855,1 hora e 13 minutos,EMBRAER 195/ERJ-190-200,1,13
Campinas-SP,Fortaleza-CE,VCP,FOR,2020,1,13164,2310.41206626513,109,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035,3 horas e 20 minutos,AIRBUS A320-100/200,3,20
Campinas-SP,Fortaleza-CE,VCP,FOR,2020,2,5503,2310.41206626513,42,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035,3 horas e 20 minutos,AIRBUS A320-100/200,3,20
Campinas-SP,Fortaleza-CE,VCP,FOR,2020,3,3587,2310.41206626513,28,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035,3 horas e 20 minutos,AIRBUS A320-100/200,3,20
Campinas-SP,Fortaleza-CE,VCP,FOR,2020,4,0,2310.41206626513,2,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035,3 horas e 20 minutos,AIRBUS A320-100/200,3,20
Campinas-SP,Fortaleza-CE,VCP,FOR,2020,5,0,2310.41206626513,3,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035,3 horas e 20 minutos,AIRBUS A320-100/200,3,20
Campinas-SP,Fortaleza-CE,VCP,FOR,2020,6,2196,2310.41206626513,12,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035,3 horas e 20 minutos,AIRBUS A320-100/200,3,20
Campinas-SP,Goiania-GO,VCP,GYN,2020,1,10803,727.413247705504,108,-47.0601562729731,-22.9073425,-49.2558142758158,-16.6733097738389,1 hora e 25 minutos,AIRBUS A320-100/200,1,25
Campinas-SP,Goiania-GO,VCP,GYN,2020,2,9707,727.413247705504,101,-47.0601562729731,-22.9073425,-49.2558142758158,-16.6733097738389,1 hora e 25 minutos,AIRBUS A320-100/200,1,25
Campinas-SP,Goiania-GO,VCP,GYN,2020,3,7437,727.413247705504,82,-47.0601562729731,-22.9073425,-49.2558142758158,-16.6733097738389,1 hora e 25 minutos,AIRBUS A320-100/200,1,25
Campinas-SP,Goiania-GO,VCP,GYN,2020,4,2813,727.413247705504,33,-47.0601562729731,-22.9073425,-49.2558142758158,-16.6733097738389,1 hora e 25 minutos,AIRBUS A320-100/200,1,25
Campinas-SP,Goiania-GO,VCP,GYN,2020,5,3073,727.413247705504,28,-47.0601562729731,-22.9073425,-49.2558142758158,-16.6733097738389,1 hora e 25 minutos,AIRBUS A320-100/200,1,25
Campinas-SP,Goiania-GO,VCP,GYN,2020,6,6421,727.413247705504,61,-47.0601562729731,-22.9073425,-49.2558142758158,-16.6733097738389,1 hora e 25 minutos,AIRBUS A320-100/200,1,25
Campinas-SP,Manaus-AM,VCP,MAO,2020,1,5826,2596.15369325204,105,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195,3 horas e 39 minutos,AIRBUS A320-100/200,3,39
Campinas-SP,Manaus-AM,VCP,MAO,2020,2,5077,2596.15369325204,99,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195,3 horas e 39 minutos,AIRBUS A320-100/200,3,39
Campinas-SP,Manaus-AM,VCP,MAO,2020,3,4682,2596.15369325204,73,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195,3 horas e 39 minutos,AIRBUS A320-100/200,3,39
Campinas-SP,Manaus-AM,VCP,MAO,2020,4,2574,2596.15369325204,52,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195,3 horas e 39 minutos,AIRBUS A320-100/200,3,39
Campinas-SP,Manaus-AM,VCP,MAO,2020,5,3059,2596.15369325204,65,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195,3 horas e 39 minutos,AIRBUS A320-100/200,3,39
Campinas-SP,Manaus-AM,VCP,MAO,2020,6,5471,2596.15369325204,91,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195,3 horas e 39 minutos,AIRBUS A320-100/200,3,39
Campinas-SP,Manaus-AM,VCP,MAO,2020,7,170,2596.15369325204,1,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195,3 horas e 39 minutos,AIRBUS A320-100/200,3,39
Campinas-SP,Navegantes-SC,VCP,NVT,2020,1,9430,470.223747680464,91,-47.0601562729731,-22.9073425,-48.6491829025091,-26.8974391192712,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Campinas-SP,Navegantes-SC,VCP,NVT,2020,2,10448,470.223747680464,100,-47.0601562729731,-22.9073425,-48.6491829025091,-26.8974391192712,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Campinas-SP,Navegantes-SC,VCP,NVT,2020,3,7754,470.223747680464,78,-47.0601562729731,-22.9073425,-48.6491829025091,-26.8974391192712,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Campinas-SP,Navegantes-SC,VCP,NVT,2020,5,2912,470.223747680464,27,-47.0601562729731,-22.9073425,-48.6491829025091,-26.8974391192712,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Campinas-SP,Navegantes-SC,VCP,NVT,2020,6,4215,470.223747680464,41,-47.0601562729731,-22.9073425,-48.6491829025091,-26.8974391192712,1 hora e 8 minutos,EMBRAER 195/ERJ-190-200,1,8
Campinas-SP,Porto Alegre-RS,VCP,POA,2020,1,18282,891.719341059552,190,-47.0601562729731,-22.9073425,-51.2286604637023,-30.0300367747664,1 hora e 39 minutos,EMBRAER E195-E2/ERJ-190-400,1,39
Campinas-SP,Porto Alegre-RS,VCP,POA,2020,2,22254,891.719341059552,220,-47.0601562729731,-22.9073425,-51.2286604637023,-30.0300367747664,1 hora e 39 minutos,EMBRAER E195-E2/ERJ-190-400,1,39
Campinas-SP,Porto Alegre-RS,VCP,POA,2020,3,14315,891.719341059552,157,-47.0601562729731,-22.9073425,-51.2286604637023,-30.0300367747664,1 hora e 39 minutos,EMBRAER E195-E2/ERJ-190-400,1,39
Campinas-SP,Porto Alegre-RS,VCP,POA,2020,4,6939,891.719341059552,74,-47.0601562729731,-22.9073425,-51.2286604637023,-30.0300367747664,1 hora e 39 minutos,EMBRAER E195-E2/ERJ-190-400,1,39
Campinas-SP,Porto Alegre-RS,VCP,POA,2020,5,9967,891.719341059552,77,-47.0601562729731,-22.9073425,-51.2286604637023,-30.0300367747664,1 hora e 39 minutos,EMBRAER E195-E2/ERJ-190-400,1,39
Campinas-SP,Porto Alegre-RS,VCP,POA,2020,6,13371,891.719341059552,100,-47.0601562729731,-22.9073425,-51.2286604637023,-30.0300367747664,1 hora e 39 minutos,EMBRAER E195-E2/ERJ-190-400,1,39
Campinas-SP,Recife-PE,VCP,REC,2020,1,15177,2095.69012560061,173,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241,2 horas e 59 minutos,AIRBUS A320-100/200,2,59
Campinas-SP,Recife-PE,VCP,REC,2020,2,13623,2095.69012560061,177,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241,2 horas e 59 minutos,AIRBUS A320-100/200,2,59
Campinas-SP,Recife-PE,VCP,REC,2020,3,11687,2095.69012560061,146,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241,2 horas e 59 minutos,AIRBUS A320-100/200,2,59
Campinas-SP,Recife-PE,VCP,REC,2020,4,7334,2095.69012560061,94,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241,2 horas e 59 minutos,AIRBUS A320-100/200,2,59
Campinas-SP,Recife-PE,VCP,REC,2020,5,6937,2095.69012560061,103,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241,2 horas e 59 minutos,AIRBUS A320-100/200,2,59
Campinas-SP,Recife-PE,VCP,REC,2020,6,8675,2095.69012560061,122,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241,2 horas e 59 minutos,AIRBUS A320-100/200,2,59
Campinas-SP,Recife-PE,VCP,REC,2020,7,41,2095.69012560061,2,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241,2 horas e 59 minutos,AIRBUS A320-100/200,2,59
Campinas-SP,Rio de Janeiro-RJ,VCP,GIG,2020,1,14361,393.210656059303,162,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 4 minutos,,1,4
Campinas-SP,Rio de Janeiro-RJ,VCP,GIG,2020,2,14741,393.210656059303,161,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 4 minutos,,1,4
Campinas-SP,Rio de Janeiro-RJ,VCP,GIG,2020,3,8313,393.210656059303,111,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 4 minutos,,1,4
Campinas-SP,Rio de Janeiro-RJ,VCP,GIG,2020,4,0,393.210656059303,5,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 4 minutos,,1,4
Campinas-SP,Rio de Janeiro-RJ,VCP,GIG,2020,5,0,393.210656059303,11,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 4 minutos,,1,4
Campinas-SP,Rio de Janeiro-RJ,VCP,GIG,2020,6,160,393.210656059303,7,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 4 minutos,,1,4
Campinas-SP,Rio de Janeiro-RJ,VCP,SDU,2020,1,21384,393.210656059303,248,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 1 minutos,EMBRAER 195/ERJ-190-200,1,1
Campinas-SP,Rio de Janeiro-RJ,VCP,SDU,2020,2,22466,393.210656059303,252,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 1 minutos,EMBRAER 195/ERJ-190-200,1,1
Campinas-SP,Rio de Janeiro-RJ,VCP,SDU,2020,3,16688,393.210656059303,200,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 1 minutos,EMBRAER 195/ERJ-190-200,1,1
Campinas-SP,Rio de Janeiro-RJ,VCP,SDU,2020,4,8471,393.210656059303,90,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 1 minutos,EMBRAER 195/ERJ-190-200,1,1
Campinas-SP,Rio de Janeiro-RJ,VCP,SDU,2020,5,9645,393.210656059303,112,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 1 minutos,EMBRAER 195/ERJ-190-200,1,1
Campinas-SP,Rio de Janeiro-RJ,VCP,SDU,2020,6,12578,393.210656059303,108,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865,1 hora e 1 minutos,EMBRAER 195/ERJ-190-200,1,1
Campinas-SP,Salvador-BA,VCP,SSA,2020,1,16525,1421.46086157468,149,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328,2 horas e 16 minutos,AIRBUS A320-100/200,2,16
Campinas-SP,Salvador-BA,VCP,SSA,2020,2,14011,1421.46086157468,135,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328,2 horas e 16 minutos,AIRBUS A320-100/200,2,16
Campinas-SP,Salvador-BA,VCP,SSA,2020,3,8000,1421.46086157468,78,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328,2 horas e 16 minutos,AIRBUS A320-100/200,2,16
Campinas-SP,Salvador-BA,VCP,SSA,2020,4,3430,1421.46086157468,24,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328,2 horas e 16 minutos,AIRBUS A320-100/200,2,16
Campinas-SP,Salvador-BA,VCP,SSA,2020,5,6068,1421.46086157468,55,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328,2 horas e 16 minutos,AIRBUS A320-100/200,2,16
Campinas-SP,Salvador-BA,VCP,SSA,2020,6,6840,1421.46086157468,60,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328,2 horas e 16 minutos,AIRBUS A320-100/200,2,16
Campinas-SP,Salvador-BA,VCP,SSA,2020,7,73,1421.46086157468,1,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328,2 horas e 16 minutos,AIRBUS A320-100/200,2,16
Campinas-SP,Varzea Grande-MT,VCP,CGB,2020,1,10769,1246.56421673407,125,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Campinas-SP,Varzea Grande-MT,VCP,CGB,2020,2,12251,1246.56421673407,127,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Campinas-SP,Varzea Grande-MT,VCP,CGB,2020,3,8720,1246.56421673407,96,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Campinas-SP,Varzea Grande-MT,VCP,CGB,2020,4,3212,1246.56421673407,38,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Campinas-SP,Varzea Grande-MT,VCP,CGB,2020,5,5622,1246.56421673407,57,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Campinas-SP,Varzea Grande-MT,VCP,CGB,2020,6,5840,1246.56421673407,71,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Campinas-SP,Varzea Grande-MT,VCP,CGB,2020,7,51,1246.56421673407,1,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885,2 horas e 3 minutos,AIRBUS A320-100/200,2,3
Campinas-SP,Vitoria-ES,VCP,VIX,2020,1,7819,754.037117845821,85,-47.0601562729731,-22.9073425,-40.3222087267266,-20.3201537928533,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Campinas-SP,Vitoria-ES,VCP,VIX,2020,2,8559,754.037117845821,79,-47.0601562729731,-22.9073425,-40.3222087267266,-20.3201537928533,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Campinas-SP,Vitoria-ES,VCP,VIX,2020,3,6019,754.037117845821,54,-47.0601562729731,-22.9073425,-40.3222087267266,-20.3201537928533,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Campinas-SP,Vitoria-ES,VCP,VIX,2020,4,2622,754.037117845821,28,-47.0601562729731,-22.9073425,-40.3222087267266,-20.3201537928533,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Campinas-SP,Vitoria-ES,VCP,VIX,2020,5,3715,754.037117845821,50,-47.0601562729731,-22.9073425,-40.3222087267266,-20.3201537928533,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Campinas-SP,Vitoria-ES,VCP,VIX,2020,6,5020,754.037117845821,62,-47.0601562729731,-22.9073425,-40.3222087267266,-20.3201537928533,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
